level_0,Opponent,index,Date,Loc,AB,R,H,HR,Opp_E,snhu_result,SNHU_R,IP,10 Game Avg,Running Opp Error,Batting Avg,index,Opponent,avg_era_by_team,Loc_encoded
3906,Merrimack,4432,2017-05-04,neutral,29.0,6.0,7.0,1,0,W,2,9.0,7.9,1.519,0.241,2,Merrimack,3.0035206102391085,1
3907,Merrimack,3840,2017-05-04,neutral,29.0,6.0,7.0,1,0,W,2,9.0,7.0,1.518,0.241,2,Merrimack,3.0035206102391085,1
3908,Merrimack,3286,2017-05-04,neutral,29.0,6.0,7.0,1,0,W,2,9.0,6.7,1.518,0.241,2,Merrimack,3.0035206102391085,1
3909,Merrimack,2749,2017-05-04,neutral,29.0,6.0,7.0,1,0,W,2,9.0,6.4,1.517,0.241,2,Merrimack,3.0035206102391085,1
3910,Merrimack,4433,2017-05-06,neutral,31.0,5.0,8.0,2,0,W,4,9.0,6.2,1.517,0.258,2,Merrimack,3.0035206102391085,1
3911,Merrimack,3841,2017-05-06,neutral,31.0,5.0,8.0,2,0,W,4,9.0,6.0,1.517,0.258,2,Merrimack,3.0035206102391085,1
3912,Merrimack,3287,2017-05-06,neutral,31.0,5.0,8.0,2,0,W,4,9.0,6.4,1.516,0.258,2,Merrimack,3.0035206102391085,1
3913,Merrimack,2750,2017-05-06,neutral,31.0,5.0,8.0,2,0,W,4,9.0,6.8,1.516,0.258,2,Merrimack,3.0035206102391085,1
3914,Merrimack,4434,2017-05-06,neutral,42.0,17.0,16.0,5,2,W,3,9.0,8.0,1.516,0.381,2,Merrimack,3.0035206102391085,1
3915,Merrimack,3842,2017-05-06,neutral,42.0,17.0,16.0,5,2,W,3,9.0,9.2,1.516,0.381,2,Merrimack,3.0035206102391085,1
3916,Merrimack,3288,2017-05-06,neutral,42.0,17.0,16.0,5,2,W,3,9.0,10.1,1.516,0.381,2,Merrimack,3.0035206102391085,1
3917,Merrimack,2751,2017-05-06,neutral,42.0,17.0,16.0,5,2,W,3,9.0,11.0,1.516,0.381,2,Merrimack,3.0035206102391085,1
3918,Bentley,4435,2017-05-09,neutral,34.0,2.0,7.0,0,0,W,1,10.0,11.0,1.516,0.206,19,Bentley,3.755790329134499,1
3919,Bentley,3843,2017-05-09,neutral,34.0,2.0,7.0,0,0,W,1,10.0,11.0,1.516,0.206,19,Bentley,3.755790329134499,1
3920,Bentley,3289,2017-05-09,neutral,34.0,2.0,7.0,0,0,W,1,10.0,10.9,1.515,0.206,19,Bentley,3.755790329134499,1
3921,Bentley,2752,2017-05-09,neutral,34.0,2.0,7.0,0,0,W,1,10.0,10.8,1.515,0.206,19,Bentley,3.755790329134499,1
3922,New Haven,4436,2017-05-11,at,28.0,1.0,5.0,1,0,W,0,9.0,10.5,1.514,0.179,13,New Haven,4.561151079136691,0
3923,New Haven,3844,2017-05-11,at,28.0,1.0,5.0,1,0,W,0,9.0,10.2,1.514,0.179,13,New Haven,4.561151079136691,0
3924,New Haven,3290,2017-05-11,at,28.0,1.0,5.0,1,0,W,0,9.0,9.1,1.514,0.179,13,New Haven,4.561151079136691,0
3925,New Haven,2753,2017-05-11,at,28.0,1.0,5.0,1,0,W,0,9.0,8.0,1.513,0.179,13,New Haven,4.561151079136691,0
3926,Franklin Pierce,4437,2017-05-12,vs,35.0,4.0,7.0,0,1,L,6,9.0,7.1,1.513,0.2,15,Franklin Pierce,3.761500606233507,2
3927,Franklin Pierce,3845,2017-05-12,vs,35.0,4.0,7.0,0,1,L,6,9.0,6.2,1.513,0.2,15,Franklin Pierce,3.761500606233507,2
3928,Franklin Pierce,3291,2017-05-12,vs,35.0,4.0,7.0,0,1,L,6,9.0,6.2,1.513,0.2,15,Franklin Pierce,3.761500606233507,2
3929,Franklin Pierce,2754,2017-05-12,vs,35.0,4.0,7.0,0,1,L,6,9.0,6.2,1.513,0.2,15,Franklin Pierce,3.761500606233507,2
3930,New Haven,4438,2017-05-12,at,32.0,0.0,5.0,0,2,L,3,9.0,6.0,1.513,0.156,13,New Haven,4.561151079136691,0
3931,New Haven,3846,2017-05-12,at,32.0,0.0,5.0,0,2,L,3,9.0,5.8,1.513,0.156,13,New Haven,4.561151079136691,0
3932,New Haven,3292,2017-05-12,at,32.0,0.0,5.0,0,2,L,3,9.0,5.8,1.513,0.156,13,New Haven,4.561151079136691,0
3933,New Haven,2755,2017-05-12,at,32.0,0.0,5.0,0,2,L,3,9.0,5.8,1.513,0.156,13,New Haven,4.561151079136691,0
3934,LIU Post,4439,2017-05-19,neutral,39.0,15.0,17.0,3,3,W,3,9.0,7.0,1.514,0.436,37,LIU Post,3.017142857142857,1
3935,LIU Post,3847,2017-05-19,neutral,39.0,15.0,17.0,3,3,W,3,9.0,8.2,1.514,0.436,37,LIU Post,3.017142857142857,1
3936,LIU Post,3293,2017-05-19,neutral,39.0,15.0,17.0,3,3,W,3,9.0,9.2,1.514,0.436,37,LIU Post,3.017142857142857,1
3937,LIU Post,2756,2017-05-19,neutral,39.0,15.0,17.0,3,3,W,3,9.0,10.2,1.515,0.436,37,LIU Post,3.017142857142857,1
3938,St. Thomas Aquinas,4440,2017-05-20,at,32.0,1.0,5.0,0,2,L,13,8.0,10.0,1.515,0.156,33,St. Thomas Aquinas,3.807285546415981,0
3939,St. Thomas Aquinas,3848,2017-05-20,at,32.0,1.0,5.0,0,2,L,13,8.0,9.8,1.515,0.156,33,St. Thomas Aquinas,3.807285546415981,0
3940,St. Thomas Aquinas,3294,2017-05-20,at,32.0,1.0,5.0,0,2,L,13,8.0,9.8,1.515,0.156,33,St. Thomas Aquinas,3.807285546415981,0
3941,St. Thomas Aquinas,2757,2017-05-20,at,32.0,1.0,5.0,0,2,L,13,8.0,9.8,1.515,0.156,33,St. Thomas Aquinas,3.807285546415981,0
3942,Felician,4441,2017-05-21,at,34.0,8.0,9.0,4,0,W,2,9.0,10.2,1.515,0.265,24,Felician,3.4480151228733456,0
3943,Felician,3849,2017-05-21,at,34.0,8.0,9.0,4,0,W,2,9.0,10.6,1.514,0.265,24,Felician,3.4480151228733456,0
3944,Felician,3295,2017-05-21,at,34.0,8.0,9.0,4,0,W,2,9.0,9.8,1.514,0.265,24,Felician,3.4480151228733456,0
3945,Felician,2758,2017-05-21,at,34.0,8.0,9.0,4,0,W,2,9.0,9.0,1.514,0.265,24,Felician,3.4480151228733456,0
3946,St. Thomas Aquinas,4442,2017-05-22,neutral,32.0,2.0,6.0,2,0,L,13,9.0,7.9,1.513,0.188,33,St. Thomas Aquinas,3.807285546415981,1
3947,St. Thomas Aquinas,3850,2017-05-22,neutral,32.0,2.0,6.0,2,0,L,13,9.0,6.8,1.513,0.188,33,St. Thomas Aquinas,3.807285546415981,1
3948,St. Thomas Aquinas,3296,2017-05-22,neutral,32.0,2.0,6.0,2,0,L,13,9.0,6.9,1.513,0.188,33,St. Thomas Aquinas,3.807285546415981,1
3949,St. Thomas Aquinas,2759,2017-05-22,neutral,32.0,2.0,6.0,2,0,L,13,9.0,7.0,1.512,0.188,33,St. Thomas Aquinas,3.807285546415981,1
3950,Bridgeport,4444,2018-02-22,vs,36.0,9.0,13.0,1,1,W,3,9.0,7.8,1.512,0.361,49,Bridgeport,2.6724890829694328,2
